anio,nivel_geo,departamento,mes,valor
2014,departamento,Guatemala,1,1865
2014,departamento,Guatemala,2,1298
2014,departamento,Guatemala,3,1495
2014,departamento,Guatemala,4,1028
2014,departamento,Guatemala,5,1292
2014,departamento,Guatemala,6,1631
2014,departamento,Guatemala,7,1450
2014,departamento,Guatemala,8,1427
2014,departamento,Guatemala,9,1317
2014,departamento,Guatemala,10,1322
2014,departamento,Guatemala,11,1323
2014,departamento,Guatemala,12,1784
2014,departamento,Guatemala,,17232
2014,departamento,Huehuetenango,1,533
2014,departamento,Huehuetenango,2,440
2014,departamento,Huehuetenango,3,545
2014,departamento,Huehuetenango,4,460
2014,departamento,Huehuetenango,5,597
2014,departamento,Huehuetenango,6,363
2014,departamento,Huehuetenango,7,481
2014,departamento,Huehuetenango,8,439
2014,departamento,Huehuetenango,9,482
2014,departamento,Huehuetenango,10,478
2014,departamento,Huehuetenango,11,558
2014,departamento,Huehuetenango,12,527
2014,departamento,Huehuetenango,,5903
2014,departamento,Izabal,1,163
2014,departamento,Izabal,2,159
2014,departamento,Izabal,3,150
2014,departamento,Izabal,4,175
2014,departamento,Izabal,5,123
2014,departamento,Izabal,6,148
2014,departamento,Izabal,7,117
2014,departamento,Izabal,8,100
2014,departamento,Izabal,9,117
2014,departamento,Izabal,10,149
2014,departamento,Izabal,11,128
2014,departamento,Izabal,12,182
2014,departamento,Izabal,,1711
2014,departamento,Jalapa,1,142
2014,departamento,Jalapa,2,149
2014,departamento,Jalapa,3,154
2014,departamento,Jalapa,4,129
2014,departamento,Jalapa,5,121
2014,departamento,Jalapa,6,73
2014,departamento,Jalapa,7,120
2014,departamento,Jalapa,8,92
2014,departamento,Jalapa,9,85
2014,departamento,Jalapa,10,99
2014,departamento,Jalapa,11,151
2014,departamento,Jalapa,12,140
2014,departamento,Jalapa,,1455
2014,departamento,Jutiapa,1,269
2014,departamento,Jutiapa,2,274
2014,departamento,Jutiapa,3,216
2014,departamento,Jutiapa,4,254
2014,departamento,Jutiapa,5,275
2014,departamento,Jutiapa,6,199
2014,departamento,Jutiapa,7,178
2014,departamento,Jutiapa,8,197
2014,departamento,Jutiapa,9,177
2014,departamento,Jutiapa,10,169
2014,departamento,Jutiapa,11,185
2014,departamento,Jutiapa,12,265
2014,departamento,Jutiapa,,2658
2014,departamento,Petén,1,144
2014,departamento,Petén,2,158
2014,departamento,Petén,3,199
2014,departamento,Petén,4,192
2014,departamento,Petén,5,246
2014,departamento,Petén,6,191
2014,departamento,Petén,7,214
2014,departamento,Petén,8,155
2014,departamento,Petén,9,182
2014,departamento,Petén,10,212
2014,departamento,Petén,11,154
2014,departamento,Petén,12,277
2014,departamento,Petén,,2324
2014,departamento,Quetzaltenango,1,388
2014,departamento,Quetzaltenango,2,357
2014,departamento,Quetzaltenango,3,540
2014,departamento,Quetzaltenango,4,384
2014,departamento,Quetzaltenango,5,422
2014,departamento,Quetzaltenango,6,383
2014,departamento,Quetzaltenango,7,396
2014,departamento,Quetzaltenango,8,396
2014,departamento,Quetzaltenango,9,383
2014,departamento,Quetzaltenango,10,344
2014,departamento,Quetzaltenango,11,396
2014,departamento,Quetzaltenango,12,534
2014,departamento,Quetzaltenango,,4923
2014,departamento,Quiché,1,437
2014,departamento,Quiché,2,452
2014,departamento,Quiché,3,491
2014,departamento,Quiché,4,403
2014,departamento,Quiché,5,389
2014,departamento,Quiché,6,389
2014,departamento,Quiché,7,474
2014,departamento,Quiché,8,440
2014,departamento,Quiché,9,357
2014,departamento,Quiché,10,552
2014,departamento,Quiché,11,489
2014,departamento,Quiché,12,416
2014,departamento,Quiché,,5289
2014,departamento,Retalhuleu,1,243
2014,departamento,Retalhuleu,2,186
2014,departamento,Retalhuleu,3,184
2014,departamento,Retalhuleu,4,147
2014,departamento,Retalhuleu,5,194
2014,departamento,Retalhuleu,6,136
2014,departamento,Retalhuleu,7,125
2014,departamento,Retalhuleu,8,134
2014,departamento,Retalhuleu,9,137
2014,departamento,Retalhuleu,10,168
2014,departamento,Retalhuleu,11,132
2014,departamento,Retalhuleu,12,117
2014,departamento,Retalhuleu,,1903
2014,departamento,Sacatepéquez,1,186
2014,departamento,Sacatepéquez,2,182
2014,departamento,Sacatepéquez,3,156
2014,departamento,Sacatepéquez,4,166
2014,departamento,Sacatepéquez,5,187
2014,departamento,Sacatepéquez,6,156
2014,departamento,Sacatepéquez,7,151
2014,departamento,Sacatepéquez,8,140
2014,departamento,Sacatepéquez,9,113
2014,departamento,Sacatepéquez,10,133
2014,departamento,Sacatepéquez,11,181
2014,departamento,Sacatepéquez,12,199
2014,departamento,Sacatepéquez,,1950
2014,departamento,San Marcos,1,471
2014,departamento,San Marcos,2,391
2014,departamento,San Marcos,3,474
2014,departamento,San Marcos,4,552
2014,departamento,San Marcos,5,437
2014,departamento,San Marcos,6,347
2014,departamento,San Marcos,7,450
2014,departamento,San Marcos,8,384
2014,departamento,San Marcos,9,350
2014,departamento,San Marcos,10,397
2014,departamento,San Marcos,11,355
2014,departamento,San Marcos,12,503
2014,departamento,San Marcos,,5111
2014,departamento,Santa Rosa,1,191
2014,departamento,Santa Rosa,2,152
2014,departamento,Santa Rosa,3,172
2014,departamento,Santa Rosa,4,162
2014,departamento,Santa Rosa,5,125
2014,departamento,Santa Rosa,6,110
2014,departamento,Santa Rosa,7,140
2014,departamento,Santa Rosa,8,165
2014,departamento,Santa Rosa,9,151
2014,departamento,Santa Rosa,10,99
2014,departamento,Santa Rosa,11,188
2014,departamento,Santa Rosa,12,197
2014,departamento,Santa Rosa,,1852
2014,departamento,Sololá,1,169
2014,departamento,Sololá,2,205
2014,departamento,Sololá,3,191
2014,departamento,Sololá,4,135
2014,departamento,Sololá,5,135
2014,departamento,Sololá,6,176
2014,departamento,Sololá,7,151
2014,departamento,Sololá,8,174
2014,departamento,Sololá,9,154
2014,departamento,Sololá,10,153
2014,departamento,Sololá,11,199
2014,departamento,Sololá,12,206
2014,departamento,Sololá,,2048
2014,departamento,Suchitepéquez,1,335
2014,departamento,Suchitepéquez,2,287
2014,departamento,Suchitepéquez,3,358
2014,departamento,Suchitepéquez,4,323
2014,departamento,Suchitepéquez,5,305
2014,departamento,Suchitepéquez,6,285
2014,departamento,Suchitepéquez,7,304
2014,departamento,Suchitepéquez,8,306
2014,departamento,Suchitepéquez,9,301
2014,departamento,Suchitepéquez,10,312
2014,departamento,Suchitepéquez,11,303
2014,departamento,Suchitepéquez,12,413
2014,departamento,Suchitepéquez,,3832
2014,departamento,Totonicapán,1,317
2014,departamento,Totonicapán,2,293
2014,departamento,Totonicapán,3,287
2014,departamento,Totonicapán,4,229
2014,departamento,Totonicapán,5,319
2014,departamento,Totonicapán,6,123
2014,departamento,Totonicapán,7,261
2014,departamento,Totonicapán,8,237
2014,departamento,Totonicapán,9,229
2014,departamento,Totonicapán,10,254
2014,departamento,Totonicapán,11,230
2014,departamento,Totonicapán,12,155
2014,departamento,Totonicapán,,2934
2014,departamento,Zacapa,1,131
2014,departamento,Zacapa,2,105
2014,departamento,Zacapa,3,130
2014,departamento,Zacapa,4,112
2014,departamento,Zacapa,5,118
2014,departamento,Zacapa,6,92
2014,departamento,Zacapa,7,87
2014,departamento,Zacapa,8,110
2014,departamento,Zacapa,9,88
2014,departamento,Zacapa,10,88
2014,departamento,Zacapa,11,94
2014,departamento,Zacapa,12,169
2014,departamento,Zacapa,,1324
2014,pais,,1,7880
2014,pais,,2,6448
2014,pais,,3,7100
2014,pais,,4,6376
2014,pais,,5,6848
2014,pais,,6,6053
2014,pais,,7,6381
2014,pais,,8,6198
2014,pais,,9,5804
2014,pais,,10,6190
2014,pais,,11,6559
2014,pais,,12,7659
2014,pais,,,79496
2015,departamento,Alta Verapaz,1,509
2015,departamento,Alta Verapaz,2,312
2015,departamento,Alta Verapaz,3,433
2015,departamento,Alta Verapaz,4,422
2015,departamento,Alta Verapaz,5,416
2015,departamento,Alta Verapaz,6,390
2015,departamento,Alta Verapaz,7,444
2015,departamento,Alta Verapaz,8,324
2015,departamento,Alta Verapaz,9,269
2015,departamento,Alta Verapaz,10,277
2015,departamento,Alta Verapaz,11,388
2015,departamento,Alta Verapaz,12,629
2015,departamento,Alta Verapaz,,4813
2015,departamento,Baja Verapaz,1,82
2015,departamento,Baja Verapaz,2,149
2015,departamento,Baja Verapaz,3,116
2015,departamento,Baja Verapaz,4,153
2015,departamento,Baja Verapaz,5,104
2015,departamento,Baja Verapaz,6,94
2015,departamento,Baja Verapaz,7,180
2015,departamento,Baja Verapaz,8,111
2015,departamento,Baja Verapaz,9,121
2015,departamento,Baja Verapaz,10,107
2015,departamento,Baja Verapaz,11,164
2015,departamento,Baja Verapaz,12,165
2015,departamento,Baja Verapaz,,1546
2015,departamento,Chimaltenango,1,331
2015,departamento,Chimaltenango,2,266
2015,departamento,Chimaltenango,3,420
2015,departamento,Chimaltenango,4,374
2015,departamento,Chimaltenango,5,397
2015,departamento,Chimaltenango,6,338
2015,departamento,Chimaltenango,7,358
2015,departamento,Chimaltenango,8,377
2015,departamento,Chimaltenango,9,230
2015,departamento,Chimaltenango,10,279
2015,departamento,Chimaltenango,11,419
2015,departamento,Chimaltenango,12,514
2015,departamento,Chimaltenango,,4303
2015,departamento,Chiquimula,1,139
2015,departamento,Chiquimula,2,174
2015,departamento,Chiquimula,3,175
2015,departamento,Chiquimula,4,144
2015,departamento,Chiquimula,5,137
2015,departamento,Chiquimula,6,146
2015,departamento,Chiquimula,7,126
2015,departamento,Chiquimula,8,112
2015,departamento,Chiquimula,9,113
2015,departamento,Chiquimula,10,103
2015,departamento,Chiquimula,11,163
2015,departamento,Chiquimula,12,206
2015,departamento,Chiquimula,,1738
2015,departamento,El Progreso,1,89
2015,departamento,El Progreso,2,91
2015,departamento,El Progreso,3,72
2015,departamento,El Progreso,4,73
2015,departamento,El Progreso,5,58
2015,departamento,El Progreso,6,45
2015,departamento,El Progreso,7,68
2015,departamento,El Progreso,8,76
2015,departamento,El Progreso,9,71
2015,departamento,El Progreso,10,51
2015,departamento,El Progreso,11,62
2015,departamento,El Progreso,12,82
2015,departamento,El Progreso,,838
2015,departamento,Escuintla,1,313
2015,departamento,Escuintla,2,247
2015,departamento,Escuintla,3,279
2015,departamento,Escuintla,4,303
2015,departamento,Escuintla,5,356
2015,departamento,Escuintla,6,318
2015,departamento,Escuintla,7,358
2015,departamento,Escuintla,8,400
2015,departamento,Escuintla,9,354
2015,departamento,Escuintla,10,274
2015,departamento,Escuintla,11,328
2015,departamento,Escuintla,12,350
2015,departamento,Escuintla,,3880
2015,departamento,Guatemala,1,1651
2015,departamento,Guatemala,2,1230
2015,departamento,Guatemala,3,1406
2015,departamento,Guatemala,4,1060
2015,departamento,Guatemala,5,1197
2015,departamento,Guatemala,6,1600
2015,departamento,Guatemala,7,1498
2015,departamento,Guatemala,8,1358
2015,departamento,Guatemala,9,1173
2015,departamento,Guatemala,10,1511
2015,departamento,Guatemala,11,1469
2015,departamento,Guatemala,12,1613
2015,departamento,Guatemala,,16766
2015,departamento,Huehuetenango,1,397
2015,departamento,Huehuetenango,2,513
2015,departamento,Huehuetenango,3,577
2015,departamento,Huehuetenango,4,598
2015,departamento,Huehuetenango,5,463
2015,departamento,Huehuetenango,6,499
2015,departamento,Huehuetenango,7,533
2015,departamento,Huehuetenango,8,502
2015,departamento,Huehuetenango,9,353
2015,departamento,Huehuetenango,10,489
2015,departamento,Huehuetenango,11,523
2015,departamento,Huehuetenango,12,605
2015,departamento,Huehuetenango,,6052
2015,departamento,Izabal,1,98
2015,departamento,Izabal,2,101
2015,departamento,Izabal,3,75
2015,departamento,Izabal,4,168
2015,departamento,Izabal,5,112
2015,departamento,Izabal,6,166
2015,departamento,Izabal,7,108
2015,departamento,Izabal,8,101
2015,departamento,Izabal,9,183
2015,departamento,Izabal,10,133
2015,departamento,Izabal,11,122
2015,departamento,Izabal,12,222
2015,departamento,Izabal,,1589
2015,departamento,Jalapa,1,138
2015,departamento,Jalapa,2,150
2015,departamento,Jalapa,3,173
2015,departamento,Jalapa,4,141
2015,departamento,Jalapa,5,150
2015,departamento,Jalapa,6,110
2015,departamento,Jalapa,7,107
2015,departamento,Jalapa,8,110
2015,departamento,Jalapa,9,84
2015,departamento,Jalapa,10,89
2015,departamento,Jalapa,11,173
2015,departamento,Jalapa,12,168
2015,departamento,Jalapa,,1593
2015,departamento,Jutiapa,1,173
2015,departamento,Jutiapa,2,252
2015,departamento,Jutiapa,3,295
2015,departamento,Jutiapa,4,202
2015,departamento,Jutiapa,5,203
2015,departamento,Jutiapa,6,173
2015,departamento,Jutiapa,7,204
2015,departamento,Jutiapa,8,130
2015,departamento,Jutiapa,9,138
2015,departamento,Jutiapa,10,170
2015,departamento,Jutiapa,11,227
2015,departamento,Jutiapa,12,293
2015,departamento,Jutiapa,,2460
2015,departamento,Petén,1,150
2015,departamento,Petén,2,208
2015,departamento,Petén,3,199
2015,departamento,Petén,4,186
2015,departamento,Petén,5,260
2015,departamento,Petén,6,217
2015,departamento,Petén,7,219
2015,departamento,Petén,8,171
2015,departamento,Petén,9,174
2015,departamento,Petén,10,144
2015,departamento,Petén,11,147
2015,departamento,Petén,12,295
2015,departamento,Petén,,2370
2015,departamento,Quetzaltenango,1,378
2015,departamento,Quetzaltenango,2,329
2015,departamento,Quetzaltenango,3,549
2015,departamento,Quetzaltenango,4,401
2015,departamento,Quetzaltenango,5,377
2015,departamento,Quetzaltenango,6,388
2015,departamento,Quetzaltenango,7,331
2015,departamento,Quetzaltenango,8,308
2015,departamento,Quetzaltenango,9,437
2015,departamento,Quetzaltenango,10,329
2015,departamento,Quetzaltenango,11,489
2015,departamento,Quetzaltenango,12,546
2015,departamento,Quetzaltenango,,4862
2015,departamento,Quiché,1,405
2015,departamento,Quiché,2,433
2015,departamento,Quiché,3,556
2015,departamento,Quiché,4,423
2015,departamento,Quiché,5,468
2015,departamento,Quiché,6,448
2015,departamento,Quiché,7,518
2015,departamento,Quiché,8,416
2015,departamento,Quiché,9,439
2015,departamento,Quiché,10,391
2015,departamento,Quiché,11,438
2015,departamento,Quiché,12,504
2015,departamento,Quiché,,5439
2015,departamento,Retalhuleu,1,148
2015,departamento,Retalhuleu,2,141
2015,departamento,Retalhuleu,3,237
2015,departamento,Retalhuleu,4,154
2015,departamento,Retalhuleu,5,183
2015,departamento,Retalhuleu,6,129
2015,departamento,Retalhuleu,7,143
2015,departamento,Retalhuleu,8,172
2015,departamento,Retalhuleu,9,153
2015,departamento,Retalhuleu,10,114
2015,departamento,Retalhuleu,11,188
2015,departamento,Retalhuleu,12,193
2015,departamento,Retalhuleu,,1955
2015,departamento,Sacatepéquez,1,153
2015,departamento,Sacatepéquez,2,162
2015,departamento,Sacatepéquez,3,173
2015,departamento,Sacatepéquez,4,195
2015,departamento,Sacatepéquez,5,191
2015,departamento,Sacatepéquez,6,160
2015,departamento,Sacatepéquez,7,148
2015,departamento,Sacatepéquez,8,180
2015,departamento,Sacatepéquez,9,143
2015,departamento,Sacatepéquez,10,143
2015,departamento,Sacatepéquez,11,211
2015,departamento,Sacatepéquez,12,245
2015,departamento,Sacatepéquez,,2104
2015,departamento,San Marcos,1,372
2015,departamento,San Marcos,2,407
2015,departamento,San Marcos,3,538
2015,departamento,San Marcos,4,458
2015,departamento,San Marcos,5,441
2015,departamento,San Marcos,6,357
2015,departamento,San Marcos,7,466
2015,departamento,San Marcos,8,405
2015,departamento,San Marcos,9,389
2015,departamento,San Marcos,10,331
2015,departamento,San Marcos,11,445
2015,departamento,San Marcos,12,568
2015,departamento,San Marcos,,5177
2015,departamento,Santa Rosa,1,155
2015,departamento,Santa Rosa,2,171
2015,departamento,Santa Rosa,3,141
2015,departamento,Santa Rosa,4,171
2015,departamento,Santa Rosa,5,130
2015,departamento,Santa Rosa,6,112
2015,departamento,Santa Rosa,7,138
2015,departamento,Santa Rosa,8,175
2015,departamento,Santa Rosa,9,126
2015,departamento,Santa Rosa,10,122
2015,departamento,Santa Rosa,11,160
2015,departamento,Santa Rosa,12,210
2015,departamento,Santa Rosa,,1811
2015,departamento,Sololá,1,153
2015,departamento,Sololá,2,173
2015,departamento,Sololá,3,237
2015,departamento,Sololá,4,158
2015,departamento,Sololá,5,152
2015,departamento,Sololá,6,151
2015,departamento,Sololá,7,180
2015,departamento,Sololá,8,121
2015,departamento,Sololá,9,147
2015,departamento,Sololá,10,154
2015,departamento,Sololá,11,187
2015,departamento,Sololá,12,261
2015,departamento,Sololá,,2074
2015,departamento,Suchitepéquez,1,223
2015,departamento,Suchitepéquez,2,268
2015,departamento,Suchitepéquez,3,373
2015,departamento,Suchitepéquez,4,233
2015,departamento,Suchitepéquez,5,312
2015,departamento,Suchitepéquez,6,314
2015,departamento,Suchitepéquez,7,356
2015,departamento,Suchitepéquez,8,281
2015,departamento,Suchitepéquez,9,271
2015,departamento,Suchitepéquez,10,269
2015,departamento,Suchitepéquez,11,346
2015,departamento,Suchitepéquez,12,395
2015,departamento,Suchitepéquez,,3641
2015,departamento,Totonicapán,1,197
2015,departamento,Totonicapán,2,212
2015,departamento,Totonicapán,3,264
2015,departamento,Totonicapán,4,216
2015,departamento,Totonicapán,5,321
2015,departamento,Totonicapán,6,292
2015,departamento,Totonicapán,7,240
2015,departamento,Totonicapán,8,205
2015,departamento,Totonicapán,9,252
2015,departamento,Totonicapán,10,280
2015,departamento,Totonicapán,11,260
2015,departamento,Totonicapán,12,198
2015,departamento,Totonicapán,,2937
2015,departamento,Zacapa,1,96
2015,departamento,Zacapa,2,100
2015,departamento,Zacapa,3,133
2015,departamento,Zacapa,4,137
2015,departamento,Zacapa,5,122
2015,departamento,Zacapa,6,89
2015,departamento,Zacapa,7,93
2015,departamento,Zacapa,8,91
2015,departamento,Zacapa,9,70
2015,departamento,Zacapa,10,59
2015,departamento,Zacapa,11,111
2015,departamento,Zacapa,12,128
2015,departamento,Zacapa,,1229
2015,pais,,1,6350
2015,pais,,2,6089
2015,pais,,3,7421
2015,pais,,4,6370
2015,pais,,5,6550
2015,pais,,6,6536
2015,pais,,7,6816
2015,pais,,8,6126
2015,pais,,9,5690
2015,pais,,10,5819
2015,pais,,11,7020
2015,pais,,12,8390
2015,pais,,,79177
2016,departamento,Alta Verapaz,1,473
2016,departamento,Alta Verapaz,2,320
2016,departamento,Alta Verapaz,3,422
2016,departamento,Alta Verapaz,4,402
2016,departamento,Alta Verapaz,5,320
2016,departamento,Alta Verapaz,6,296
2016,departamento,Alta Verapaz,7,252
2016,departamento,Alta Verapaz,8,254
2016,departamento,Alta Verapaz,9,285
2016,departamento,Alta Verapaz,10,236
2016,departamento,Alta Verapaz,11,377
2016,departamento,Alta Verapaz,12,574
2016,departamento,Alta Verapaz,,4211
2016,departamento,Baja Verapaz,1,78
2016,departamento,Baja Verapaz,2,129
2016,departamento,Baja Verapaz,3,117
2016,departamento,Baja Verapaz,4,115
2016,departamento,Baja Verapaz,5,96
2016,departamento,Baja Verapaz,6,53
2016,departamento,Baja Verapaz,7,117
2016,departamento,Baja Verapaz,8,88
2016,departamento,Baja Verapaz,9,97
2016,departamento,Baja Verapaz,10,107
2016,departamento,Baja Verapaz,11,79
2016,departamento,Baja Verapaz,12,169
2016,departamento,Baja Verapaz,,1245
2016,departamento,Chimaltenango,1,342
2016,departamento,Chimaltenango,2,283
2016,departamento,Chimaltenango,3,330
2016,departamento,Chimaltenango,4,292
2016,departamento,Chimaltenango,5,326
2016,departamento,Chimaltenango,6,270
2016,departamento,Chimaltenango,7,190
2016,departamento,Chimaltenango,8,308
2016,departamento,Chimaltenango,9,261
2016,departamento,Chimaltenango,10,247
2016,departamento,Chimaltenango,11,315
2016,departamento,Chimaltenango,12,398
2016,departamento,Chimaltenango,,3562
2016,departamento,Chiquimula,1,112
2016,departamento,Chiquimula,2,109
2016,departamento,Chiquimula,3,116
2016,departamento,Chiquimula,4,149
2016,departamento,Chiquimula,5,127
2016,departamento,Chiquimula,6,104
2016,departamento,Chiquimula,7,104
2016,departamento,Chiquimula,8,128
2016,departamento,Chiquimula,9,86
2016,departamento,Chiquimula,10,124
2016,departamento,Chiquimula,11,142
2016,departamento,Chiquimula,12,171
2016,departamento,Chiquimula,,1472
2016,departamento,El Progreso,1,65
2016,departamento,El Progreso,2,59
2016,departamento,El Progreso,3,56
2016,departamento,El Progreso,4,85
2016,departamento,El Progreso,5,65
2016,departamento,El Progreso,6,49
2016,departamento,El Progreso,7,51
2016,departamento,El Progreso,8,78
2016,departamento,El Progreso,9,39
2016,departamento,El Progreso,10,48
2016,departamento,El Progreso,11,66
2016,departamento,El Progreso,12,106
2016,departamento,El Progreso,,767
2016,departamento,Escuintla,1,327
2016,departamento,Escuintla,2,253
2016,departamento,Escuintla,3,304
2016,departamento,Escuintla,4,291
2016,departamento,Escuintla,5,278
2016,departamento,Escuintla,6,299
2016,departamento,Escuintla,7,271
2016,departamento,Escuintla,8,335
2016,departamento,Escuintla,9,258
2016,departamento,Escuintla,10,222
2016,departamento,Escuintla,11,273
2016,departamento,Escuintla,12,353
2016,departamento,Escuintla,,3464
2016,departamento,Guatemala,1,1581
2016,departamento,Guatemala,2,1303
2016,departamento,Guatemala,3,1432
2016,departamento,Guatemala,4,1405
2016,departamento,Guatemala,5,1479
2016,departamento,Guatemala,6,1326
2016,departamento,Guatemala,7,887
2016,departamento,Guatemala,8,1270
2016,departamento,Guatemala,9,1250
2016,departamento,Guatemala,10,1264
2016,departamento,Guatemala,11,1403
2016,departamento,Guatemala,12,1442
2016,departamento,Guatemala,,16042
2016,departamento,Huehuetenango,1,305
2016,departamento,Huehuetenango,2,342
2016,departamento,Huehuetenango,3,477
2016,departamento,Huehuetenango,4,404
2016,departamento,Huehuetenango,5,466
2016,departamento,Huehuetenango,6,358
2016,departamento,Huehuetenango,7,421
2016,departamento,Huehuetenango,8,455
2016,departamento,Huehuetenango,9,482
2016,departamento,Huehuetenango,10,383
2016,departamento,Huehuetenango,11,426
2016,departamento,Huehuetenango,12,593
2016,departamento,Huehuetenango,,5112
2016,departamento,Izabal,1,131
2016,departamento,Izabal,2,105
2016,departamento,Izabal,3,106
2016,departamento,Izabal,4,130
2016,departamento,Izabal,5,144
2016,departamento,Izabal,6,146
2016,departamento,Izabal,7,94
2016,departamento,Izabal,8,155
2016,departamento,Izabal,9,111
2016,departamento,Izabal,10,124
2016,departamento,Izabal,11,147
2016,departamento,Izabal,12,254
2016,departamento,Izabal,,1647
2016,departamento,Jalapa,1,110
2016,departamento,Jalapa,2,125
2016,departamento,Jalapa,3,90
2016,departamento,Jalapa,4,159
2016,departamento,Jalapa,5,143
2016,departamento,Jalapa,6,104
2016,departamento,Jalapa,7,88
2016,departamento,Jalapa,8,95
2016,departamento,Jalapa,9,93
2016,departamento,Jalapa,10,92
2016,departamento,Jalapa,11,129
2016,departamento,Jalapa,12,115
2016,departamento,Jalapa,,1343
2016,departamento,Jutiapa,1,194
2016,departamento,Jutiapa,2,163
2016,departamento,Jutiapa,3,234
2016,departamento,Jutiapa,4,186
2016,departamento,Jutiapa,5,168
2016,departamento,Jutiapa,6,174
2016,departamento,Jutiapa,7,128
2016,departamento,Jutiapa,8,181
2016,departamento,Jutiapa,9,178
2016,departamento,Jutiapa,10,148
2016,departamento,Jutiapa,11,160
2016,departamento,Jutiapa,12,259
2016,departamento,Jutiapa,,2173
2016,departamento,Petén,1,135
2016,departamento,Petén,2,167
2016,departamento,Petén,3,160
2016,departamento,Petén,4,172
2016,departamento,Petén,5,147
2016,departamento,Petén,6,178
2016,departamento,Petén,7,123
2016,departamento,Petén,8,161
2016,departamento,Petén,9,179
2016,departamento,Petén,10,130
2016,departamento,Petén,11,150
2016,departamento,Petén,12,298
2016,departamento,Petén,,2000
2016,departamento,Quetzaltenango,1,345
2016,departamento,Quetzaltenango,2,347
2016,departamento,Quetzaltenango,3,392
2016,departamento,Quetzaltenango,4,366
2016,departamento,Quetzaltenango,5,349
2016,departamento,Quetzaltenango,6,334
2016,departamento,Quetzaltenango,7,321
2016,departamento,Quetzaltenango,8,289
2016,departamento,Quetzaltenango,9,333
2016,departamento,Quetzaltenango,10,364
2016,departamento,Quetzaltenango,11,375
2016,departamento,Quetzaltenango,12,458
2016,departamento,Quetzaltenango,,4273
2016,departamento,Quiché,1,293
2016,departamento,Quiché,2,364
2016,departamento,Quiché,3,348
2016,departamento,Quiché,4,287
2016,departamento,Quiché,5,433
2016,departamento,Quiché,6,378
2016,departamento,Quiché,7,310
2016,departamento,Quiché,8,378
2016,departamento,Quiché,9,265
2016,departamento,Quiché,10,366
2016,departamento,Quiché,11,379
2016,departamento,Quiché,12,303
2016,departamento,Quiché,,4104
2016,departamento,Retalhuleu,1,159
2016,departamento,Retalhuleu,2,125
2016,departamento,Retalhuleu,3,145
2016,departamento,Retalhuleu,4,137
2016,departamento,Retalhuleu,5,131
2016,departamento,Retalhuleu,6,100
2016,departamento,Retalhuleu,7,154
2016,departamento,Retalhuleu,8,158
2016,departamento,Retalhuleu,9,129
2016,departamento,Retalhuleu,10,101
2016,departamento,Retalhuleu,11,108
2016,departamento,Retalhuleu,12,196
2016,departamento,Retalhuleu,,1643
2016,departamento,Sacatepéquez,1,162
2016,departamento,Sacatepéquez,2,148
2016,departamento,Sacatepéquez,3,146
2016,departamento,Sacatepéquez,4,178
2016,departamento,Sacatepéquez,5,144
2016,departamento,Sacatepéquez,6,136
2016,departamento,Sacatepéquez,7,108
2016,departamento,Sacatepéquez,8,144
2016,departamento,Sacatepéquez,9,164
2016,departamento,Sacatepéquez,10,140
2016,departamento,Sacatepéquez,11,192
2016,departamento,Sacatepéquez,12,212
2016,departamento,Sacatepéquez,,1874
2016,departamento,San Marcos,1,361
2016,departamento,San Marcos,2,299
2016,departamento,San Marcos,3,446
2016,departamento,San Marcos,4,375
2016,departamento,San Marcos,5,409
2016,departamento,San Marcos,6,316
2016,departamento,San Marcos,7,307
2016,departamento,San Marcos,8,441
2016,departamento,San Marcos,9,518
2016,departamento,San Marcos,10,408
2016,departamento,San Marcos,11,487
2016,departamento,San Marcos,12,537
2016,departamento,San Marcos,,4904
2016,departamento,Santa Rosa,1,173
2016,departamento,Santa Rosa,2,142
2016,departamento,Santa Rosa,3,163
2016,departamento,Santa Rosa,4,162
2016,departamento,Santa Rosa,5,130
2016,departamento,Santa Rosa,6,142
2016,departamento,Santa Rosa,7,77
2016,departamento,Santa Rosa,8,175
2016,departamento,Santa Rosa,9,124
2016,departamento,Santa Rosa,10,105
2016,departamento,Santa Rosa,11,165
2016,departamento,Santa Rosa,12,184
2016,departamento,Santa Rosa,,1742
2016,departamento,Sololá,1,106
2016,departamento,Sololá,2,142
2016,departamento,Sololá,3,167
2016,departamento,Sololá,4,183
2016,departamento,Sololá,5,192
2016,departamento,Sololá,6,151
2016,departamento,Sololá,7,116
2016,departamento,Sololá,8,153
2016,departamento,Sololá,9,118
2016,departamento,Sololá,10,127
2016,departamento,Sololá,11,138
2016,departamento,Sololá,12,204
2016,departamento,Sololá,,1797
2016,departamento,Suchitepéquez,1,219
2016,departamento,Suchitepéquez,2,197
2016,departamento,Suchitepéquez,3,265
2016,departamento,Suchitepéquez,4,239
2016,departamento,Suchitepéquez,5,228
2016,departamento,Suchitepéquez,6,246
2016,departamento,Suchitepéquez,7,200
2016,departamento,Suchitepéquez,8,297
2016,departamento,Suchitepéquez,9,258
2016,departamento,Suchitepéquez,10,214
2016,departamento,Suchitepéquez,11,288
2016,departamento,Suchitepéquez,12,322
2016,departamento,Suchitepéquez,,2973
2016,departamento,Totonicapán,1,113
2016,departamento,Totonicapán,2,211
2016,departamento,Totonicapán,3,237
2016,departamento,Totonicapán,4,237
2016,departamento,Totonicapán,5,191
2016,departamento,Totonicapán,6,181
2016,departamento,Totonicapán,7,143
